[DEBUG] 2021-10-24 13:16:29.102 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-10-24 13:16:29.121 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-10-24 13:16:29.137 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-10-24 13:16:29.393 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-10-24 13:16:29.405 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-10-24 13:16:29.978 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-10-24 13:16:29.982 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-10-24 13:16:29.997 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-10-24 13:16:31.025 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-10-24 13:16:31.099 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-10-24 13:16:31.102 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2021-10-24 13:16:31.261 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@1b32cd16
[DEBUG] 2021-10-24 13:16:31.261 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@264c5d07
[DEBUG] 2021-10-24 13:16:31.262 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@5e742e4
[DEBUG] 2021-10-24 13:16:31.262 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@5e742e4
[DEBUG] 2021-10-24 13:16:31.263 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@1dab9dd6
[DEBUG] 2021-10-24 13:16:31.263 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@1dab9dd6
[DEBUG] 2021-10-24 13:16:31.267 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@59712875
[DEBUG] 2021-10-24 13:16:31.267 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@59712875
[DEBUG] 2021-10-24 13:16:31.268 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@37a64f9d
[DEBUG] 2021-10-24 13:16:31.269 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@37a64f9d
[DEBUG] 2021-10-24 13:16:31.269 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@21f9277b
[DEBUG] 2021-10-24 13:16:31.270 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@21f9277b
[DEBUG] 2021-10-24 13:16:31.270 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@1d782abe
[DEBUG] 2021-10-24 13:16:31.271 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@1d782abe
[DEBUG] 2021-10-24 13:16:31.272 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@66bfd864
[DEBUG] 2021-10-24 13:16:31.272 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@66bfd864
[DEBUG] 2021-10-24 13:16:31.273 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@5486887b
[DEBUG] 2021-10-24 13:16:31.273 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@5486887b
[DEBUG] 2021-10-24 13:16:31.274 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@4d33940d
[DEBUG] 2021-10-24 13:16:31.275 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@4d33940d
[DEBUG] 2021-10-24 13:16:31.276 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@2abc224d
[DEBUG] 2021-10-24 13:16:31.276 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@2abc224d
[DEBUG] 2021-10-24 13:16:31.276 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@ff6077
[DEBUG] 2021-10-24 13:16:31.277 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@ff6077
[DEBUG] 2021-10-24 13:16:31.281 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@5f84abe8
[DEBUG] 2021-10-24 13:16:31.281 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@5f84abe8
[DEBUG] 2021-10-24 13:16:31.281 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@5f84abe8
[DEBUG] 2021-10-24 13:16:31.283 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@10ec523c
[DEBUG] 2021-10-24 13:16:31.283 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@62ddd21b
[DEBUG] 2021-10-24 13:16:31.284 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@62ddd21b
[DEBUG] 2021-10-24 13:16:31.284 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@62ddd21b
[DEBUG] 2021-10-24 13:16:31.285 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@29314cc9
[DEBUG] 2021-10-24 13:16:31.286 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@a50ae65
[DEBUG] 2021-10-24 13:16:31.286 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@a50ae65
[DEBUG] 2021-10-24 13:16:31.288 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@1473b8c0
[DEBUG] 2021-10-24 13:16:31.288 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@1473b8c0
[DEBUG] 2021-10-24 13:16:31.289 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@33abde31
[DEBUG] 2021-10-24 13:16:31.289 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@33abde31
[DEBUG] 2021-10-24 13:16:31.289 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@b558294
[DEBUG] 2021-10-24 13:16:31.290 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@b558294
[DEBUG] 2021-10-24 13:16:31.291 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@3bcd426c
[DEBUG] 2021-10-24 13:16:31.291 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@3bcd426c
[DEBUG] 2021-10-24 13:16:31.291 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@c4c0b41
[DEBUG] 2021-10-24 13:16:31.292 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@53093491
[DEBUG] 2021-10-24 13:16:31.292 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@53093491
[DEBUG] 2021-10-24 13:16:31.293 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@53093491
[DEBUG] 2021-10-24 13:16:31.297 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@368d5c00
[DEBUG] 2021-10-24 13:16:31.298 [main] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@368d5c00
[DEBUG] 2021-10-24 13:16:31.298 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@368d5c00
[DEBUG] 2021-10-24 13:16:31.299 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@43826ec
[DEBUG] 2021-10-24 13:16:31.299 [main] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@30b2b76f
[DEBUG] 2021-10-24 13:16:31.300 [main] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@4c0884e8
[DEBUG] 2021-10-24 13:16:31.300 [main] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@4c0884e8
[DEBUG] 2021-10-24 13:16:31.300 [main] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@4c0884e8
[DEBUG] 2021-10-24 13:16:31.302 [main] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@7cedfa63
[DEBUG] 2021-10-24 13:16:31.302 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@7cedfa63
[DEBUG] 2021-10-24 13:16:31.302 [main] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@7cedfa63
[DEBUG] 2021-10-24 13:16:31.302 [main] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@4e8e8621
[DEBUG] 2021-10-24 13:16:31.302 [main] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@7e46d648
[DEBUG] 2021-10-24 13:16:31.304 [main] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@6fca2a8f
[DEBUG] 2021-10-24 13:16:31.304 [main] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@6fca2a8f
[DEBUG] 2021-10-24 13:16:31.304 [main] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@12db3386
[DEBUG] 2021-10-24 13:16:31.305 [main] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@52fc5eb1
[DEBUG] 2021-10-24 13:16:31.308 [main] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@52fc5eb1
[DEBUG] 2021-10-24 13:16:31.312 [main] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@27f74733
[DEBUG] 2021-10-24 13:16:31.312 [main] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@27f74733
[DEBUG] 2021-10-24 13:16:31.313 [main] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@4a29f290
[DEBUG] 2021-10-24 13:16:31.313 [main] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@417d6615
[DEBUG] 2021-10-24 13:16:31.314 [main] BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@7906578e
[DEBUG] 2021-10-24 13:16:31.339 [main] BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@56ba8773
[DEBUG] 2021-10-24 13:16:31.339 [main] BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@56ba8773
[DEBUG] 2021-10-24 13:16:31.339 [main] BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@d176a31
[DEBUG] 2021-10-24 13:16:31.340 [main] BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@3a91d146
[DEBUG] 2021-10-24 13:16:31.342 [main] BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@4784013e
[DEBUG] 2021-10-24 13:16:31.342 [main] BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@6f952d6c
[DEBUG] 2021-10-24 13:16:31.342 [main] BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@5965844d
[DEBUG] 2021-10-24 13:16:31.342 [main] BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@6d4a65c6
[DEBUG] 2021-10-24 13:16:31.342 [main] BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@aa004a0
[DEBUG] 2021-10-24 13:16:31.342 [main] BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@4c98a6d5
[DEBUG] 2021-10-24 13:16:31.385 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
[DEBUG] 2021-10-24 13:16:31.385 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
[DEBUG] 2021-10-24 13:16:31.386 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2021-10-24 13:16:31.386 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2021-10-24 13:16:31.389 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
[DEBUG] 2021-10-24 13:16:31.390 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
[DEBUG] 2021-10-24 13:16:31.390 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
[DEBUG] 2021-10-24 13:16:31.391 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2021-10-24 13:16:31.392 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
[DEBUG] 2021-10-24 13:16:31.392 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
[DEBUG] 2021-10-24 13:16:31.393 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
[DEBUG] 2021-10-24 13:16:31.393 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
[DEBUG] 2021-10-24 13:16:31.393 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2021-10-24 13:16:31.394 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[INFO ] 2021-10-24 13:16:31.398 [main] C3P0ConnectionProvider - HHH010002: C3P0 using driver: com.mysql.cj.jdbc.Driver at URL: jdbc:mysql://localhost:3306/test_compendium
[INFO ] 2021-10-24 13:16:31.398 [main] C3P0ConnectionProvider - HHH10001001: Connection properties: {password=****, user=root}
[INFO ] 2021-10-24 13:16:31.398 [main] C3P0ConnectionProvider - HHH10001003: Autocommit mode: false
[INFO ] 2021-10-24 13:16:31.661 [main] C3P0ConnectionProvider - HHH10001007: JDBC isolation level: <unknown>
[DEBUG] 2021-10-24 13:16:32.653 [main] JdbcEnvironmentInitiator - Database ->
       name : MySQL
    version : 8.0.22
      major : 8
      minor : 0
[DEBUG] 2021-10-24 13:16:32.655 [main] JdbcEnvironmentInitiator - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.16 (Revision: 34cbc6bc61f72836e26327537a432d6db7c77de6)
      major : 8
      minor : 0
[DEBUG] 2021-10-24 13:16:32.655 [main] JdbcEnvironmentInitiator - JDBC version : 4.2
[INFO ] 2021-10-24 13:16:32.692 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
[DEBUG] 2021-10-24 13:16:32.764 [main] IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in more than one case
[DEBUG] 2021-10-24 13:16:32.816 [main] IdentifierHelperBuilder - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [MIXED]; that will likely lead to problems in schema update and validation if using quoted identifiers
[DEBUG] 2021-10-24 13:16:32.893 [main] Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
[DEBUG] 2021-10-24 13:16:32.901 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@4aedaf61] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@173797f0]
[DEBUG] 2021-10-24 13:16:32.982 [main] AnnotationBinder - Binding entity from annotated class: ogedengbe.tosan.model.User
[DEBUG] 2021-10-24 13:16:33.025 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2021-10-24 13:16:33.031 [main] EntityBinder - Import with entity name User
[DEBUG] 2021-10-24 13:16:33.038 [main] EntityBinder - Bind entity ogedengbe.tosan.model.User on table user
[DEBUG] 2021-10-24 13:16:33.076 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=user_id, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-10-24 13:16:33.084 [main] PropertyBinder - MetadataSourceProcessor property userId with lazy=false
[DEBUG] 2021-10-24 13:16:33.086 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [ogedengbe.tosan.model.User:userId]
[DEBUG] 2021-10-24 13:16:33.088 [main] SimpleValueBinder - building SimpleValue for userId
[DEBUG] 2021-10-24 13:16:33.093 [main] PropertyBinder - Building property userId
[DEBUG] 2021-10-24 13:16:33.096 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(user_id)]), userId, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2021-10-24 13:16:33.102 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=first_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-10-24 13:16:33.102 [main] PropertyBinder - MetadataSourceProcessor property firstName with lazy=false
[DEBUG] 2021-10-24 13:16:33.103 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [ogedengbe.tosan.model.User:firstName]
[DEBUG] 2021-10-24 13:16:33.103 [main] SimpleValueBinder - building SimpleValue for firstName
[DEBUG] 2021-10-24 13:16:33.103 [main] PropertyBinder - Building property firstName
[DEBUG] 2021-10-24 13:16:33.104 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=last_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-10-24 13:16:33.104 [main] PropertyBinder - MetadataSourceProcessor property lastName with lazy=false
[DEBUG] 2021-10-24 13:16:33.104 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [ogedengbe.tosan.model.User:lastName]
[DEBUG] 2021-10-24 13:16:33.104 [main] SimpleValueBinder - building SimpleValue for lastName
[DEBUG] 2021-10-24 13:16:33.104 [main] PropertyBinder - Building property lastName
[DEBUG] 2021-10-24 13:16:33.105 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=password, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-10-24 13:16:33.109 [main] PropertyBinder - MetadataSourceProcessor property password with lazy=false
[DEBUG] 2021-10-24 13:16:33.111 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [ogedengbe.tosan.model.User:password]
[DEBUG] 2021-10-24 13:16:33.111 [main] SimpleValueBinder - building SimpleValue for password
[DEBUG] 2021-10-24 13:16:33.112 [main] PropertyBinder - Building property password
[DEBUG] 2021-10-24 13:16:33.112 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=username, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-10-24 13:16:33.112 [main] PropertyBinder - MetadataSourceProcessor property userName with lazy=false
[DEBUG] 2021-10-24 13:16:33.112 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [ogedengbe.tosan.model.User:userName]
[DEBUG] 2021-10-24 13:16:33.112 [main] SimpleValueBinder - building SimpleValue for userName
[DEBUG] 2021-10-24 13:16:33.112 [main] PropertyBinder - Building property userName
[DEBUG] 2021-10-24 13:16:33.117 [main] SimpleValueBinder - Starting fillSimpleValue for userId
[DEBUG] 2021-10-24 13:16:33.117 [main] SimpleValueBinder - Starting fillSimpleValue for firstName
