[DEBUG] 2021-02-21 13:52:38.651 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-02-21 13:52:38.681 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-02-21 13:52:38.703 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-02-21 13:52:39.039 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-02-21 13:52:39.048 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-02-21 13:52:39.788 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-02-21 13:52:39.790 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-02-21 13:52:39.808 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-02-21 13:52:40.696 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-02-21 13:52:40.747 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-02-21 13:52:40.754 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2021-02-21 13:52:40.861 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@57bd802b
[DEBUG] 2021-02-21 13:52:40.861 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@57bd802b
[DEBUG] 2021-02-21 13:52:40.861 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@57bd802b
[DEBUG] 2021-02-21 13:52:40.862 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@27068a50
[DEBUG] 2021-02-21 13:52:40.862 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@27068a50
[DEBUG] 2021-02-21 13:52:40.862 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@27068a50
[DEBUG] 2021-02-21 13:52:40.863 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@1b9c1b51
[DEBUG] 2021-02-21 13:52:40.863 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@1b9c1b51
[DEBUG] 2021-02-21 13:52:40.863 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@1b9c1b51
[DEBUG] 2021-02-21 13:52:40.864 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@60921b21
[DEBUG] 2021-02-21 13:52:40.865 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@60921b21
[DEBUG] 2021-02-21 13:52:40.866 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@60921b21
[DEBUG] 2021-02-21 13:52:40.866 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@6e6fce47
[DEBUG] 2021-02-21 13:52:40.866 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@6e6fce47
[DEBUG] 2021-02-21 13:52:40.867 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@72805168
[DEBUG] 2021-02-21 13:52:40.872 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@72805168
[DEBUG] 2021-02-21 13:52:40.873 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@71a3a190
[DEBUG] 2021-02-21 13:52:40.873 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@71a3a190
[DEBUG] 2021-02-21 13:52:40.873 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@67ec8477
[DEBUG] 2021-02-21 13:52:40.874 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@34cf5a97
[DEBUG] 2021-02-21 13:52:40.875 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@6443b128
[DEBUG] 2021-02-21 13:52:40.875 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@6443b128
[DEBUG] 2021-02-21 13:52:40.875 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@61d01788
[DEBUG] 2021-02-21 13:52:40.875 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@61d01788
[DEBUG] 2021-02-21 13:52:40.880 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@247667dd
[DEBUG] 2021-02-21 13:52:40.881 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@247667dd
[DEBUG] 2021-02-21 13:52:40.882 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@1d4664d7
[DEBUG] 2021-02-21 13:52:40.882 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@1d4664d7
[DEBUG] 2021-02-21 13:52:40.883 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@72ed9aad
[DEBUG] 2021-02-21 13:52:40.883 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@72ed9aad
[DEBUG] 2021-02-21 13:52:40.884 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@18a645fd
[DEBUG] 2021-02-21 13:52:40.884 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@18a645fd
[DEBUG] 2021-02-21 13:52:40.886 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@bdecc21
[DEBUG] 2021-02-21 13:52:40.886 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@bdecc21
[DEBUG] 2021-02-21 13:52:40.887 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@4f20a5e0
[DEBUG] 2021-02-21 13:52:40.887 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@4f20a5e0
[DEBUG] 2021-02-21 13:52:40.889 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@2fe88a09
[DEBUG] 2021-02-21 13:52:40.889 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@2fe88a09
[DEBUG] 2021-02-21 13:52:40.890 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@1440c311
[DEBUG] 2021-02-21 13:52:40.890 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@1440c311
[DEBUG] 2021-02-21 13:52:40.891 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@1c025cb
[DEBUG] 2021-02-21 13:52:40.891 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@1c025cb
[DEBUG] 2021-02-21 13:52:40.892 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@2abc224d
[DEBUG] 2021-02-21 13:52:40.892 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@2abc224d
[DEBUG] 2021-02-21 13:52:40.893 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@2abc224d
[DEBUG] 2021-02-21 13:52:40.894 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@60723d6a
[DEBUG] 2021-02-21 13:52:40.895 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@72209d93
[DEBUG] 2021-02-21 13:52:40.896 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@72209d93
[DEBUG] 2021-02-21 13:52:40.896 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@72209d93
[DEBUG] 2021-02-21 13:52:40.897 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@4650a407
[DEBUG] 2021-02-21 13:52:40.898 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@aced190
[DEBUG] 2021-02-21 13:52:40.898 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@aced190
[DEBUG] 2021-02-21 13:52:40.899 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@2d6aca33
[DEBUG] 2021-02-21 13:52:40.900 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@2d6aca33
[DEBUG] 2021-02-21 13:52:40.900 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@63e5e5b4
[DEBUG] 2021-02-21 13:52:40.900 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@63e5e5b4
[DEBUG] 2021-02-21 13:52:40.901 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@4fcc0416
[DEBUG] 2021-02-21 13:52:40.901 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@4fcc0416
[DEBUG] 2021-02-21 13:52:40.902 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@6ef81f31
[DEBUG] 2021-02-21 13:52:40.902 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@6ef81f31
[DEBUG] 2021-02-21 13:52:40.903 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@273842a6
[DEBUG] 2021-02-21 13:52:40.904 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@27aae97b
[DEBUG] 2021-02-21 13:52:40.904 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@27aae97b
[DEBUG] 2021-02-21 13:52:40.905 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@27aae97b
[DEBUG] 2021-02-21 13:52:40.906 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@5dc3fcb7
[DEBUG] 2021-02-21 13:52:40.906 [main] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@5dc3fcb7
[DEBUG] 2021-02-21 13:52:40.906 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@5dc3fcb7
[DEBUG] 2021-02-21 13:52:40.907 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@6ff37443
[DEBUG] 2021-02-21 13:52:40.907 [main] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@76b224cd
[DEBUG] 2021-02-21 13:52:40.908 [main] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@aa10649
[DEBUG] 2021-02-21 13:52:40.911 [main] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@aa10649
[DEBUG] 2021-02-21 13:52:40.911 [main] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@aa10649
[DEBUG] 2021-02-21 13:52:40.912 [main] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@6b63d445
[DEBUG] 2021-02-21 13:52:40.912 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@6b63d445
[DEBUG] 2021-02-21 13:52:40.913 [main] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@6b63d445
[DEBUG] 2021-02-21 13:52:40.913 [main] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@23ee75c5
[DEBUG] 2021-02-21 13:52:40.913 [main] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@6050462a
[DEBUG] 2021-02-21 13:52:40.922 [main] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@783efb48
[DEBUG] 2021-02-21 13:52:40.922 [main] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@783efb48
[DEBUG] 2021-02-21 13:52:40.922 [main] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@3af356f
[DEBUG] 2021-02-21 13:52:40.923 [main] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@1bcb79c2
[DEBUG] 2021-02-21 13:52:40.924 [main] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@1bcb79c2
[DEBUG] 2021-02-21 13:52:40.926 [main] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@41f35f7c
[DEBUG] 2021-02-21 13:52:40.926 [main] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@41f35f7c
[DEBUG] 2021-02-21 13:52:40.926 [main] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@198ef2ce
[DEBUG] 2021-02-21 13:52:40.927 [main] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@14151bc5
[DEBUG] 2021-02-21 13:52:40.928 [main] BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@4bb8855f
[DEBUG] 2021-02-21 13:52:40.931 [main] BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@5c92166b
[DEBUG] 2021-02-21 13:52:40.931 [main] BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@5c92166b
[DEBUG] 2021-02-21 13:52:40.932 [main] BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@b9dfc5a
[DEBUG] 2021-02-21 13:52:40.932 [main] BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@2787de58
[DEBUG] 2021-02-21 13:52:40.932 [main] BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@659a2455
[DEBUG] 2021-02-21 13:52:40.932 [main] BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@267517e4
[DEBUG] 2021-02-21 13:52:40.933 [main] BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@426e505c
[DEBUG] 2021-02-21 13:52:40.933 [main] BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@5b022357
[DEBUG] 2021-02-21 13:52:40.933 [main] BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@6f8e0cee
[DEBUG] 2021-02-21 13:52:40.933 [main] BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@614aeccc
[DEBUG] 2021-02-21 13:52:40.999 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
[DEBUG] 2021-02-21 13:52:40.999 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
[DEBUG] 2021-02-21 13:52:41.001 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2021-02-21 13:52:41.002 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2021-02-21 13:52:41.004 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
[DEBUG] 2021-02-21 13:52:41.005 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
[DEBUG] 2021-02-21 13:52:41.006 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
[DEBUG] 2021-02-21 13:52:41.010 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2021-02-21 13:52:41.011 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
[DEBUG] 2021-02-21 13:52:41.012 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
[DEBUG] 2021-02-21 13:52:41.012 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
[DEBUG] 2021-02-21 13:52:41.012 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
[DEBUG] 2021-02-21 13:52:41.012 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2021-02-21 13:52:41.013 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[INFO ] 2021-02-21 13:52:41.018 [main] C3P0ConnectionProvider - HHH010002: C3P0 using driver: com.mysql.cj.jdbc.Driver at URL: jdbc:mysql://localhost:3306/test_compendium
[INFO ] 2021-02-21 13:52:41.018 [main] C3P0ConnectionProvider - HHH10001001: Connection properties: {password=****, user=root}
[INFO ] 2021-02-21 13:52:41.019 [main] C3P0ConnectionProvider - HHH10001003: Autocommit mode: false
[INFO ] 2021-02-21 13:52:41.307 [main] C3P0ConnectionProvider - HHH10001007: JDBC isolation level: <unknown>
[DEBUG] 2021-02-21 13:52:42.560 [main] JdbcEnvironmentInitiator - Database ->
       name : MySQL
    version : 8.0.22
      major : 8
      minor : 0
[DEBUG] 2021-02-21 13:52:42.563 [main] JdbcEnvironmentInitiator - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.16 (Revision: 34cbc6bc61f72836e26327537a432d6db7c77de6)
      major : 8
      minor : 0
[DEBUG] 2021-02-21 13:52:42.565 [main] JdbcEnvironmentInitiator - JDBC version : 4.2
[INFO ] 2021-02-21 13:52:42.672 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[DEBUG] 2021-02-21 13:52:42.705 [main] IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in more than one case
[DEBUG] 2021-02-21 13:52:42.767 [main] IdentifierHelperBuilder - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [MIXED]; that will likely lead to problems in schema update and validation if using quoted identifiers
[DEBUG] 2021-02-21 13:52:42.849 [main] Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
[DEBUG] 2021-02-21 13:52:42.857 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@21ac5eb4] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@52d6cd34]
[DEBUG] 2021-02-21 13:52:42.989 [main] AnnotationBinder - Binding entity from annotated class: ogedengbe.tosan.model.User
[DEBUG] 2021-02-21 13:52:43.020 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2021-02-21 13:52:43.042 [main] EntityBinder - Import with entity name User
[DEBUG] 2021-02-21 13:52:43.049 [main] EntityBinder - Bind entity ogedengbe.tosan.model.User on table user
[DEBUG] 2021-02-21 13:52:43.087 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=user_id, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-02-21 13:52:43.091 [main] PropertyBinder - MetadataSourceProcessor property userId with lazy=false
[DEBUG] 2021-02-21 13:52:43.094 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [ogedengbe.tosan.model.User:userId]
[DEBUG] 2021-02-21 13:52:43.097 [main] SimpleValueBinder - building SimpleValue for userId
[DEBUG] 2021-02-21 13:52:43.098 [main] PropertyBinder - Building property userId
[DEBUG] 2021-02-21 13:52:43.109 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(user_id)]), userId, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2021-02-21 13:52:43.110 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=first_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-02-21 13:52:43.111 [main] PropertyBinder - MetadataSourceProcessor property firstName with lazy=false
[DEBUG] 2021-02-21 13:52:43.111 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [ogedengbe.tosan.model.User:firstName]
[DEBUG] 2021-02-21 13:52:43.111 [main] SimpleValueBinder - building SimpleValue for firstName
[DEBUG] 2021-02-21 13:52:43.111 [main] PropertyBinder - Building property firstName
[DEBUG] 2021-02-21 13:52:43.111 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=last_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-02-21 13:52:43.111 [main] PropertyBinder - MetadataSourceProcessor property lastName with lazy=false
[DEBUG] 2021-02-21 13:52:43.111 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [ogedengbe.tosan.model.User:lastName]
[DEBUG] 2021-02-21 13:52:43.112 [main] SimpleValueBinder - building SimpleValue for lastName
[DEBUG] 2021-02-21 13:52:43.112 [main] PropertyBinder - Building property lastName
[DEBUG] 2021-02-21 13:52:43.112 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=password, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-02-21 13:52:43.112 [main] PropertyBinder - MetadataSourceProcessor property password with lazy=false
[DEBUG] 2021-02-21 13:52:43.112 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [ogedengbe.tosan.model.User:password]
[DEBUG] 2021-02-21 13:52:43.112 [main] SimpleValueBinder - building SimpleValue for password
[DEBUG] 2021-02-21 13:52:43.112 [main] PropertyBinder - Building property password
[DEBUG] 2021-02-21 13:52:43.112 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=username, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-02-21 13:52:43.112 [main] PropertyBinder - MetadataSourceProcessor property userName with lazy=false
[DEBUG] 2021-02-21 13:52:43.112 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [ogedengbe.tosan.model.User:userName]
[DEBUG] 2021-02-21 13:52:43.113 [main] SimpleValueBinder - building SimpleValue for userName
[DEBUG] 2021-02-21 13:52:43.113 [main] PropertyBinder - Building property userName
[DEBUG] 2021-02-21 13:52:43.114 [main] SimpleValueBinder - Starting fillSimpleValue for userId
[DEBUG] 2021-02-21 13:52:43.115 [main] SimpleValueBinder - Starting fillSimpleValue for firstName
